204,2022-03-30,889
204,2022-04-13,899
204,2022-04-20a,927
204,2022-04-20b,928
204,2022-04-22,935
204,2022-04-27,948
204,2022-05-04,953
205,2022-05-11,958
205,2022-05-18,963
205,2022-05-26,978
205,2022-06-08,989
206,2022-06-15,994
206,2022-06-22,999
206,2022-06-29,1010
206,2022-07-06,1015
206,2022-07-13a,1022
206,2022-07-13b,1023
206,2022-07-20,1028
207,2022-07-27,1043
207,2022-08-03,1048
207,2022-08-10,1057
207,2022-08-24,1070
207,2022-08-26,1071
207,2022-09-01,1076
208,2022-09-08,1081
208,2022-09-14,1086
208,2022-09-15,1087
208,2022-09-21,1092
208,2022-09-28,1117
208,2022-10-05,1122
209,2022-10-11,1127
209,2022-10-19,1132
209,2022-10-26,1137
209,2022-11-09,1146
209,2022-11-16,1151
209,2022-11-30,1162
210,2022-12-07,1167
210,2022-12-13,1175
210,2023-01-11,1241
210,2023-01-18,1247
210,2023-01-25a,1252
210,2023-01-25b,1253
210,2023-02-02,1261
211,2023-02-08,1266
211,2023-02-15,1276
211,2023-02-22,1281
211,2023-03-01,1286
212,2023-03-09,1291
212,2023-03-15,1296
212,2023-03-22,1301
212,2023-03-29,1306
212,2023-04-05,1311
212,2023-04-12,1316
213,2023-04-18,1321
213,2023-05-03,1330
213,2023-05-10,1339
213,2023-05-17,1356
213,2023-05-24,1361
213,2023-05-26,1362
214,2023-06-01,1367
214,2023-06-07,1372
214,2023-06-14,1377
214,2023-06-21,1382
214,2023-06-28,1391
214,2023-07-05,1396
214,2023-07-12,1401
215,2023-07-19a,1406
215,2023-07-19b,1407
215,2023-07-26,1447
215,2023-07-28,1448
215,2023-08-03,1485
215,2023-08-09,1490
216,2023-08-16,1495
216,2023-08-23,1500
216,2023-08-30,1505
216,2023-09-06,1537
216,2023-09-13,1543
217,2023-09-20,1549
217,2023-09-27,1556
217,2023-10-04,1562
217,2023-10-18,1576
217,2023-10-25,1582
217,2023-11-01,1592
218,2023-11-07,1600
218,2023-11-15,1605
218,2023-11-23,1614
218,2023-11-29,1628
218,2023-12-06,1637
218,2023-12-12,1642
219,2024-01-10,1677
219,2024-01-17,1682
219,2024-01-24,1689
219,2024-01-31,1698
219,2024-02-07,1703
220,2024-02-14,1713
220,2024-02-21,1719
220,2024-02-28,1724
220,2024-03-06,1731
220,2024-03-20,1755
221,2024-03-27a,1760
221,2024-03-27b,1761
221,2024-04-03,1766
221,2024-04-10,1772
221,2024-04-17,1779
221,2024-04-24,1784
221,2024-05-08,1793
221,2024-05-15,1802
222,2024-05-23,1804
222,2024-05-29,1810
222,2024-06-05,1819
222,2024-06-12,1825
222,2024-06-19,1831
223,2024-06-27,1837
223,2024-07-10,1849
223,2024-07-17,1854
223,2024-07-24,1859
223,2024-07-31,1864
223,2024-08-07,1869
224,2024-08-14,1874
224,2024-08-21,1879
224,2024-08-28,1884
224,2024-09-04,1890
225,2024-09-11,1895
225,2024-09-25,1913
225,2024-10-02,1931
225,2024-10-09,1943
226,2024-10-16,1948
226,2024-10-23,1953
226,2024-11-06,1967
226,2024-11-13,1968
227,2024-11-20,1969
227,2024-11-27,1974
227,2024-12-04,1979
227,2024-12-10,1984
227,2025-01-08,2018
228,2025-01-15,2023
228,2025-01-22,2028
228,2025-01-29,2033
228,2025-02-05,2038
228,2025-02-12,2043
229,2025-02-18,2048
229,2025-02-26,2053
229,2025-03-05,2059
229,2025-03-12,2064
229,2025-03-19,2069
229,2025-03-26,2084
229,2025-04-02,2111
230,2025-04-09,2168
230,2025-04-16,2174
230,2025-04-23,2175
230,2025-04-30,2176
230,2025-05-07,2181
230,2025-05-14,2186
230,2025-05-22,2191
230,2025-05-29,2196
230,2025-06-04,2201
231,2025-06-11,2206
231,2025-06-18,2211
231,2025-06-25,2216
231,2025-07-02,2223
231,2025-07-09,2228
231,2025-07-23,2238
231,2025-07-30,2247
232,2025-08-06,2252
232,2025-08-13,2257
232,2025-08-20,2263
232,2025-08-27,2281
232,2025-09-03,2286
233,2025-09-10,2293
233,2025-09-17,2302
233,2025-09-18,2303
233,2025-09-24,2308
233,2025-10-01,2317
234,2025-10-09,2322
234,2025-10-15,2327
234,2025-10-22,2332
235,2025-10-29,2341
